residue_type,stereo_abs,stereo_rel,sample name,canonical smiles,InChI,type,doi,url,r doi,r url
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,DMK-R23-A,c1ccc(nc1)c1ccc(cc1)c1cc2ccc1CCc1ccc(CC2)cc1,ISEVXPWNZFVROU-UHFFFAOYSA-N,4 product,10.14272/ISEVXPWNZFVROU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ISEVXPWNZFVROU-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ISEVXPWNZF-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,F[B-](c1cc2CCc3ccc(CCc1cc2)cc3)(F)F.[K+],DLKNFPBSAAUJKA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Brc1ccc(cc1)N(c1ccccc1)c1ccccc1,SQTLUXJWUCHKMT-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O[Pd]OC(=O)C,YJVFFLUZDVXJQI-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,MXFYYFVVIIWKFE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[K]OP(=O)(O[K])O[K],LWIHDJKSTIGBAC-UHFFFAOYSA-K,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,DMK-R24-A,c1ccc(cc1)N(c1ccccc1)c1ccc(cc1)c1cc2ccc1CCc1ccc(CC2)cc1,ROUMDNPPUPSBDL-UHFFFAOYSA-N,4 product,10.14272/ROUMDNPPUPSBDL-UHFFFAOYSA-N.2,https://dx.doi.org/10.14272/ROUMDNPPUPSBDL-UHFFFAOYSA-N.2,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-ROUMDNPPUP-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,F[B-](c1cc2CCc3ccc(CCc1cc2)cc3)(F)F.[K+],DLKNFPBSAAUJKA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1cc(C)c(c(c1)C)Br,RRTLQRYOJOSPEA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O[Pd]OC(=O)C,YJVFFLUZDVXJQI-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,MXFYYFVVIIWKFE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[K]OP(=O)(O[K])O[K],LWIHDJKSTIGBAC-UHFFFAOYSA-K,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,DMK-R25-A,Cc1cc(C)c(c(c1)C)c1cc2ccc1CCc1ccc(CC2)cc1,OTIFGUKLKCKZPR-UHFFFAOYSA-N,4 product,10.14272/OTIFGUKLKCKZPR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OTIFGUKLKCKZPR-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-OTIFGUKLKC-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,F[B-](c1cc2CCc3ccc(CCc1cc2)cc3)(F)F.[K+],DLKNFPBSAAUJKA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)c1ccc(cc1)Br,WYECURVXVYPVAT-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O[Pd]OC(=O)C,YJVFFLUZDVXJQI-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,MXFYYFVVIIWKFE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[K]OP(=O)(O[K])O[K],LWIHDJKSTIGBAC-UHFFFAOYSA-K,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,DMK-R26-A,CC(=O)c1ccc(cc1)c1cc2CCc3ccc(CCc1cc2)cc3,NYCQKGNYRLKILL-UHFFFAOYSA-N,4 product,10.14272/NYCQKGNYRLKILL-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NYCQKGNYRLKILL-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-NYCQKGNYRL-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,F[B-](c1cc2CCc3ccc(CCc1cc2)cc3)(F)F.[K+],DLKNFPBSAAUJKA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccc(cc1)Br,ZBTMRBYMKUEVEU-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O[Pd]OC(=O)C,YJVFFLUZDVXJQI-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,MXFYYFVVIIWKFE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[K]OP(=O)(O[K])O[K],LWIHDJKSTIGBAC-UHFFFAOYSA-K,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,DMK-R27-A,Cc1ccc(cc1)c1cc2ccc1CCc1ccc(CC2)cc1,KQCLIPDQNRFBFB-UHFFFAOYSA-N,4 product,10.14272/KQCLIPDQNRFBFB-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KQCLIPDQNRFBFB-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-KQCLIPDQNR-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,F[B-](c1cc2CCc3ccc(CCc1cc2)cc3)(F)F.[K+],DLKNFPBSAAUJKA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,BrCc1ccc(cc1)C#N,UMLFTCYAQPPZER-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[K]OP(=O)(O[K])O[K],LWIHDJKSTIGBAC-UHFFFAOYSA-K,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,MXFYYFVVIIWKFE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O[Pd]OC(=O)C,YJVFFLUZDVXJQI-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,X12231,N#Cc1ccc(cc1)Cc1cc2CCc3ccc(CCc1cc2)cc3,LNZKUVPJCKJQBA-UHFFFAOYSA-N,4 product,10.14272/LNZKUVPJCKJQBA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/LNZKUVPJCKJQBA-UHFFFAOYSA-N.1,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CCOC(=O)C,XEKOWRVHYACXOJ-UHFFFAOYSA-N,,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-LNZKUVPJCK-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,F[B-](c1cc2CCc3ccc(CCc1cc2)cc3)(F)F.[K+],DLKNFPBSAAUJKA-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Brc1cc(F)c(c(c1)F)F,HKJCELUUIFFSIN-UHFFFAOYSA-N,1 starting mat,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,[K]OP(=O)(O[K])O[K],LWIHDJKSTIGBAC-UHFFFAOYSA-K,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(Oc1cccc(c1c1ccccc1P(C1CCCCC1)C1CCCCC1)OC(C)C)C,MXFYYFVVIIWKFE-UHFFFAOYSA-N,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,CC(=O)O[Pd]OC(=O)C,YJVFFLUZDVXJQI-UHFFFAOYSA-L,2 reactant,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,Cc1ccccc1,YXFVVABEGXRONW-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
,,,,O,XLYOFNOQVPJJNP-UHFFFAOYSA-N,3 solvent,,,10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ,https://dx.doi.org/10.14272/reaction/SA-FUHFF-UHFFFADPSC-PLCVPBSCAV-UHFFFADPSC-NUHFF-NUHFF-NUHFF-ZZZ
