residue_type,stereo_abs,stereo_rel,short label,canonical smiles,doi,url
,,,Mr-542,O=C(C(C)(C)C)Nc1n[nH]c2c1cccc2,10.14272/WUGBREKOSOPIBZ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/WUGBREKOSOPIBZ-UHFFFAOYSA-N.1
,,,Mr-543,O=C(Cc1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)Nc1ccccc1,10.14272/YFKUKSNQVKMCAQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YFKUKSNQVKMCAQ-UHFFFAOYSA-N.1
,,,Mr-544,CCCCC(c1ccc(cc1)N(C)C)O,10.14272/ATALWPBZHNOPQC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ATALWPBZHNOPQC-UHFFFAOYSA-N.1
,,,Mr-545,O=C(c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)c1ccc(cc1)C(F)(F)F,10.14272/FDSKFKQXRVHPES-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FDSKFKQXRVHPES-UHFFFAOYSA-N.1
,,,Mr-546,CCCCn1cc(c2c1ccc(c2)C#N)C(=O)C,10.14272/DBJOOGRDFUBNQM-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DBJOOGRDFUBNQM-UHFFFAOYSA-N.1
,,,Mr-547,CC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F,10.14272/CFYNLANUKDRMMK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/CFYNLANUKDRMMK-UHFFFAOYSA-N.1
,,,Mr-548,[O-][N+](=O)O[Pt]1(NCCN1)O[N+](=O)[O-],10.14272/FRBUGGTUSNODGZ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FRBUGGTUSNODGZ-UHFFFAOYSA-N.1
,,,Mr-549,BrC1=C(Br)CCCC1,10.14272/UAXJYZLOXJOJRS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UAXJYZLOXJOJRS-UHFFFAOYSA-N.1
,,,Mr-55,O[C@@H]1C[C@@]2(C)[C@H](C[C@H]1O)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC12OCCO1)C,10.14272/UHJOUKYFWVJRED-NCSOOZNJSA-N.1,https://dx.doi.org/10.14272/UHJOUKYFWVJRED-NCSOOZNJSA-N.1
,,,Mr-550,Fc1cncc(c1c1ccncc1)F,10.14272/DZKGBADNODEWFW-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DZKGBADNODEWFW-UHFFFAOYSA-N.1
,,,Mr-551,CCCCCOc1cc(O)c(c(c1)OC)C=O,10.14272/IDEIYRXGOGIWFU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/IDEIYRXGOGIWFU-UHFFFAOYSA-N.1
,,,Mr-552,CCCCCCCOc1cc(O)c(c(c1)OC)C=O,10.14272/CMXCPSJVAROIQE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/CMXCPSJVAROIQE-UHFFFAOYSA-N.1
,,,Mr-553,CC(=O)O[C@@H]1[C@@H](OC(=O)C)[C@H](C)OC([C@@H]1OC(=O)C)Br,10.14272/XUZQAPSYNYIKSR-DXTUTJKPSA-N.1,https://dx.doi.org/10.14272/XUZQAPSYNYIKSR-DXTUTJKPSA-N.1
,,,Mr-554,Cl[Pt]1(Cl)NCCN1,10.14272/IROITDSZMKWTSF-UHFFFAOYSA-L.1,https://dx.doi.org/10.14272/IROITDSZMKWTSF-UHFFFAOYSA-L.1
,,,Mr-555,CCCCCCCOc1cc(OC)c(c(c1)OC)C=O,10.14272/BCJZKUKYCSXFEX-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BCJZKUKYCSXFEX-UHFFFAOYSA-N.1
,,,Mr-556,CCCOc1cc(O)c(c(c1)OC)C=O,10.14272/IETRONMSQQLCKI-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/IETRONMSQQLCKI-UHFFFAOYSA-N.1
,,,Mr-557,COc1cc(OC)c2c(c1)oc(=O)c(c2)CC,10.14272/LWYYQYHFBVLACQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/LWYYQYHFBVLACQ-UHFFFAOYSA-N.1
,,,Mr-558,O=C(c1ccccc1F)O[Eu](OC(=O)c1ccccc1F)OC(=O)c1ccccc1F.Nc1cc2cccnc2c2c1cccn2,10.14272/WDPQIRUCBOLRAB-UHFFFAOYSA-K.1,https://dx.doi.org/10.14272/WDPQIRUCBOLRAB-UHFFFAOYSA-K.1
,,,Mr-559,COC(=O)c1ccc(cc1)c1ccc(cc1)c1ccc(cc1)C(=O)OC,10.14272/MCPQNUDHOYKAJS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/MCPQNUDHOYKAJS-UHFFFAOYSA-N.1
,,,Mr-56,CC(=O)O[C@@H]1C[C@@H]2CC[C@@H]3[C@@H]([C@]2(C[C@@H]1O)C)CC[C@]1([C@H]3CC[C@@H]1OCc1ccccc1)C,10.14272/GMCHYIIYPFNRQB-ZZJJTSTKSA-N.1,https://dx.doi.org/10.14272/GMCHYIIYPFNRQB-ZZJJTSTKSA-N.1
,,,Mr-560,CCCOc1cc(OC)c(c(c1)OC)C=O,10.14272/YBLFMGLCEGWHHM-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YBLFMGLCEGWHHM-UHFFFAOYSA-N.1
,,,Mr-561,Cc1ccc(cc1)/N=N/c1ccccc1,10.14272/GIJSVMOPNUOZBC-CCEZHUSRSA-N.1,https://dx.doi.org/10.14272/GIJSVMOPNUOZBC-CCEZHUSRSA-N.1
,,,Mr-562,CCOc1cc(OC)c2c(c1)oc(=O)c(c2)Cc1ccc(cc1)OC,10.14272/OMYYMEJCUMGFRZ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OMYYMEJCUMGFRZ-UHFFFAOYSA-N.1
,,,Mr-563,C[C@@H](C1CCCCC1)N,10.14272/XBWOPGDJMAJJDG-ZETCQYMHSA-N.1,https://dx.doi.org/10.14272/XBWOPGDJMAJJDG-ZETCQYMHSA-N.1
,,,Mr-564,COc1cc(OCCC)cc2c1ccc(=O)o2,10.14272/REUJFESPEVYEAW-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/REUJFESPEVYEAW-UHFFFAOYSA-N.1
,,,Mr-565,NC(=C1SCCCS1)c1ccc(cc1)C,10.14272/VTHJAOWBQMFELK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VTHJAOWBQMFELK-UHFFFAOYSA-N.1
,,,Mr-566,CC(=O)CCC(=C1SCCS1)c1ccccc1,10.14272/LXKWSUYFYQCLRX-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/LXKWSUYFYQCLRX-UHFFFAOYSA-N.1
,,,Mr-567,CC(C(=C1SCCS1)c1ccccc1)CC(O)C,10.14272/IECVTZNNDJQHMF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/IECVTZNNDJQHMF-UHFFFAOYSA-N.1
,,,Mr-568,CCCCn1nc2c(c1NC(=O)C(C)(C)C)cc(cc2)Br,10.14272/NTLSTPNCPWMKSL-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NTLSTPNCPWMKSL-UHFFFAOYSA-N.1
,,,Mr-569,CCCCn1nc(c2c1ccc(c2)Br)NC(=O)C(C)(C)C,10.14272/XFSIPTJOTQRWBH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XFSIPTJOTQRWBH-UHFFFAOYSA-N.1
,,,Mr-57,Brc1ccc(nc1)c1ccccn1,10.14272/AWJPULCSDFBFDR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AWJPULCSDFBFDR-UHFFFAOYSA-N.1
,,,Mr-570,[N-]=[N+]=Nc1ccc(cc1)c1ccc2c(c1)CCC1N2C(=O)OC1.[N-]=[NH2+],10.14272/LYLVZTDANDSPFQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/LYLVZTDANDSPFQ-UHFFFAOYSA-N.1
,,,Mr-571,O[C@@H]1CC(N(C1)C(=O)OCc1ccccc1)CO[Si](C(C)(C)C)(C)C,10.14272/WAQPOQIWCNXVMW-ZYMOGRSISA-N.1,https://dx.doi.org/10.14272/WAQPOQIWCNXVMW-ZYMOGRSISA-N.1
,,,Mr-572,OCCOCCOCCOCCOS(=O)(=O)c1ccc(cc1)C,10.14272/FGDJUEZBMFELRW-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FGDJUEZBMFELRW-UHFFFAOYSA-N.1
,,,Mr-573,C#CC(=O)OCC(COC(=O)C#C)(COC(=O)C#C)C,10.14272/DRGLMVBUAVEDKH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DRGLMVBUAVEDKH-UHFFFAOYSA-N.1
,,,Mr-574,OCCOCCOCCOS(=O)(=O)c1ccc(cc1)C,10.14272/RSUCRUOTLCQWFX-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/RSUCRUOTLCQWFX-UHFFFAOYSA-N.1
,,,Mr-576,COC(=O)c1ccc(cc1)c1cc(CN=[N+]=[N-])c(cc1CN=[N+]=[N-])c1ccc(cc1)C(=O)OC,10.14272/HHUCQMBKBNWOLY-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/HHUCQMBKBNWOLY-UHFFFAOYSA-N.1
,,,Mr-577,CCCCCn1nc(c2c1cccc2)NC(=O)C(C)(C)C,10.14272/WVLNEOJLCAHFFE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/WVLNEOJLCAHFFE-UHFFFAOYSA-N.1
,,,Mr-578,O=C(c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)Cc1ccccc1,10.14272/KNMLGVJGGKSKSR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KNMLGVJGGKSKSR-UHFFFAOYSA-N.1
,,,Mr-579,CCCCCCCCn1nc(c2c1cccc2)NC(=O)C(C)(C)C,10.14272/NBUVKGSLKJXANO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NBUVKGSLKJXANO-UHFFFAOYSA-N.1
,,,Mr-58,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CC=CC2,10.14272/ISJVDMWNISUFRJ-HKQXQEGQSA-N.1,https://dx.doi.org/10.14272/ISJVDMWNISUFRJ-HKQXQEGQSA-N.1
,,,Mr-580,COC(=O)CCc1ccc(cc1)N(C)C,10.14272/HVYROIVYQCOYBI-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/HVYROIVYQCOYBI-UHFFFAOYSA-N.1
,,,Mr-581,O=C(Cc1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)Nc1ccc(cc1)C(F)(F)F,10.14272/VCBWMKNXZQYACK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VCBWMKNXZQYACK-UHFFFAOYSA-N.1
,,,Mr-582,Cc1ccc(cc1)Cn1nc(c2c1c(ccc2)C(F)(F)F)NC(=O)c1ccccc1,10.14272/RDZXWYPWXOYFON-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/RDZXWYPWXOYFON-UHFFFAOYSA-N.1
,,,Mr-583,Cc1ccc(cc1)C(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F,10.14272/WJSBFXMKZPYKMU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/WJSBFXMKZPYKMU-UHFFFAOYSA-N.1
,,,Mr-584,CC1Nc2ccccc2NC1=O,10.14272/BEAJCHFCYQOFGS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BEAJCHFCYQOFGS-UHFFFAOYSA-N.1
,,,Mr-585,CCC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F,10.14272/UDSYLKMDADTHSN-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UDSYLKMDADTHSN-UHFFFAOYSA-N.1
,,,Mr-586,COC(=O)C(NC(=O)Cc1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)CC(C)C,10.14272/SBSHDGZXHMFZMV-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/SBSHDGZXHMFZMV-UHFFFAOYSA-N.1
,,,Mr-587,CCCCn1cc(c2c1ccc(c2)C#N)C(=O)CC,10.14272/GSGZQFZXIPIVDE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/GSGZQFZXIPIVDE-UHFFFAOYSA-N.1
,,,Mr-588,CCCC(=O)c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F,10.14272/CWJQNRZAIHGILS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/CWJQNRZAIHGILS-UHFFFAOYSA-N.1
,,,Mr-589,O=C(c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)c1cccs1,10.14272/CYACUEHLRCMSPF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/CYACUEHLRCMSPF-UHFFFAOYSA-N.1
,,,Mr-59,O=C([C@@H]1C[C@@]2([C@H](N1C(=O)OCc1ccccc1)N(c1c2cccc1)C(=O)OC(C)(C)C)[Se]c1ccccc1)OCc1ccccc1,10.14272/DPWJWFIZCPGANH-MSQJTAOTSA-N.1,https://dx.doi.org/10.14272/DPWJWFIZCPGANH-MSQJTAOTSA-N.1
,,,Mr-590,O=C(c1cccc2c1cccc2)c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F,10.14272/OACCLBUDVIDJBI-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OACCLBUDVIDJBI-UHFFFAOYSA-N.1
,,,Mr-591,COC(=O)C(NC(=O)Cc1cn(c2c1cccc2)Cc1ccccc1)CC(C)C,10.14272/WARDIROLTAHASC-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/WARDIROLTAHASC-UHFFFAOYSA-N.1
,,,Mr-592,O=C(c1cn(c2c1cccc2)Cc1ccc(cc1)C(F)(F)F)C1CCCCC1,10.14272/BUUYJMSHILEMDW-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BUUYJMSHILEMDW-UHFFFAOYSA-N.1
,,,Mr-593,N#Cc1cc(Br)cc(c1/N=N/N(C(C)C)C(C)C)Br,10.14272/FWQMCAAAAITRGC-ISLYRVAYSA-N.1,https://dx.doi.org/10.14272/FWQMCAAAAITRGC-ISLYRVAYSA-N.1
,,,Mr-594,[O-][N+](=O)c1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/NOWQHDRUEYRYJH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NOWQHDRUEYRYJH-UHFFFAOYSA-N.1
,,,Mr-595,CCCCn1cc(c2c1ccc(c2)OCC#C)C(=O)C,10.14272/BOBLELJIWOCLNF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BOBLELJIWOCLNF-UHFFFAOYSA-N.1
,,,Mr-596,CCCCn1cc(c2c1ccc(c2)OCC#C)C(=O)c1ccc(cc1)C(F)(F)F,10.14272/UXTUWOZOHGVFBF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UXTUWOZOHGVFBF-UHFFFAOYSA-N.1
,,,Mr-597,Fc1ccc(cc1)c1nc2c(s1)ccc(c2)C(F)(F)F,10.14272/HVPGYAGVCOFPJH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/HVPGYAGVCOFPJH-UHFFFAOYSA-N.1
,,,Mr-598,Nc1n[nH]c2c1cccc2,10.14272/YDTDKKULPWTHRV-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/YDTDKKULPWTHRV-UHFFFAOYSA-N.1
,,,Mr-599,O=C(Cc1cn(c2c1cccc2)Cc1ccccc1)Nc1ccccc1,10.14272/BXDYDVGOFSTUIY-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/BXDYDVGOFSTUIY-UHFFFAOYSA-N.1
,,,Mr-60,O=C([C@@H]1CCC(=O)N1C(=O)OC(C)(C)C)OC(C)(C)C,10.14272/INVKHBRFFCQICU-VIFPVBQESA-N.1,https://dx.doi.org/10.14272/INVKHBRFFCQICU-VIFPVBQESA-N.1
,,,Mr-600,O=C(C(C)(C)C)Nc1nn(c2c1cccc2)Cc1ccccc1,10.14272/JXECHVFHNDZNSM-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/JXECHVFHNDZNSM-UHFFFAOYSA-N.1
,,,Mr-601,C=CCCn1nc(c2c1cccc2)NC(=O)C(C)(C)C,10.14272/IBSPCUGOPYNYGO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/IBSPCUGOPYNYGO-UHFFFAOYSA-N.1
,,,Mr-602,CCCc1cc2c(OC)cc(cc2oc1=O)OC,10.14272/UHXQEWPSJGIUEF-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UHXQEWPSJGIUEF-UHFFFAOYSA-N.1
,,,Mr-603,O=C(c1ccc2c(c1)cccc2)C1=CCCC=CCC1,10.14272/UFOHWFDKFHWJDJ-FXSGEKTPSA-N.1,https://dx.doi.org/10.14272/UFOHWFDKFHWJDJ-FXSGEKTPSA-N.1
,,,Mr-604,COc1cc(OC)c2c(c1)oc(=O)cc2,10.14272/NXJCRELRQHZBQA-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NXJCRELRQHZBQA-UHFFFAOYSA-N.1
,,,Mr-605,COc1cc(OC)cc2c1cc(C)c(=O)o2,10.14272/NFPBQSQJIOWFBM-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/NFPBQSQJIOWFBM-UHFFFAOYSA-N.1
,,,Mr-606,Clc1ccc(cc1)C(=O)C1=CCCC=CCC1,10.14272/JFJCFUXIGLMBCP-CTIYNGTBSA-N.1,https://dx.doi.org/10.14272/JFJCFUXIGLMBCP-CTIYNGTBSA-N.1
,,,Mr-607,O=C(c1cccc(c1)N(C)C)C1=CCCC=CCC1,10.14272/PBTXXVFXWAJEJI-QKKCAOIGSA-N.1,https://dx.doi.org/10.14272/PBTXXVFXWAJEJI-QKKCAOIGSA-N.1
,,,Mr-61,O=C(N[C@H](C(=O)OCc1ccccc1)Cc1cn(c2c1cccc2)C(=O)OC(C)(C)C)OCc1ccccc1,10.14272/KVGMNWHILJDXCC-SANMLTNESA-N.1,https://dx.doi.org/10.14272/KVGMNWHILJDXCC-SANMLTNESA-N.1
,,,Mr-611,CCCCCCC(O)(C)C,10.14272/KBCNUEXDHWDIFX-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KBCNUEXDHWDIFX-UHFFFAOYSA-N.1
,,,Mr-613,Cc1cc(ccc1c1ccc(cc1)C(=O)O)c1ccc(cc1)C(=O)O,10.14272/OPHZSEABTWHYKH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OPHZSEABTWHYKH-UHFFFAOYSA-N.1
,,,Mr-614,CCOC(=O)Oc1cccc(c1)C=O,10.14272/OMORBSHREBRXKO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/OMORBSHREBRXKO-UHFFFAOYSA-N.1
,,,Mr-615,CCOC(=O)Oc1ccc(c(c1)C=O)[N+](=O)[O-],10.14272/XDSNNVUKVKTMCB-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XDSNNVUKVKTMCB-UHFFFAOYSA-N.1
,,,Mr-616,O=Cc1cc(ccc1[N+](=O)[O-])O[Si](C(C)C)(C(C)C)C(C)C,10.14272/KQOQPBXLVDNELO-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KQOQPBXLVDNELO-UHFFFAOYSA-N.1
,,,Mr-617,OC[C@H]1C[C@@H](CN1C(=O)OCc1ccccc1)O,10.14272/WDEQGLDWZMIMJM-NEPJUHHUSA-N.1,https://dx.doi.org/10.14272/WDEQGLDWZMIMJM-NEPJUHHUSA-N.1
,,,Mr-618,O=Cc1cc(O)ccc1[N+](=O)[O-],10.14272/XLYPHUGUKGMURE-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XLYPHUGUKGMURE-UHFFFAOYSA-N.1
,,,Mr-619,COC(=O)c1ccc(c(c1)C)c1ccc(cc1)c1ccc(cc1C)C(=O)OC,10.14272/JBHUSSAUBJVUJG-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/JBHUSSAUBJVUJG-UHFFFAOYSA-N.1
,,,Mr-62,COC(=O)[C@@H]1C[C@@]2([C@H](N1C(=O)OCC1c3ccccc3-c3c1cccc3)N(c1c2cccc1)C(=O)OC(C)(C)C)C(C=C)(C)C,10.14272/LMQZYEPTBZGIFV-JGADYYLWSA-N.1,https://dx.doi.org/10.14272/LMQZYEPTBZGIFV-JGADYYLWSA-N.1
,,,Mr-620,CCOC(=O)c1sc(c(c1)c1cc(C)c(cc1C)Br)C,10.14272/DMUOHKUJVVFWET-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/DMUOHKUJVVFWET-UHFFFAOYSA-N.1
,,,Mr-621,COC(=O)c1ccc(cc1)c1ccc(cc1C#C[Si](C)(C)C)C(=O)OC,10.14272/FWCFZCXASGUOMH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/FWCFZCXASGUOMH-UHFFFAOYSA-N.1
,,,Mr-622,COC(=O)c1ccc(cc1)c1cc(C)c(cc1C)c1ccc(cc1)C(=O)OC,10.14272/AEPVXWVYURFHLS-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/AEPVXWVYURFHLS-UHFFFAOYSA-N.1
,,,Mr-623,CCOC(=O)c1cc(c(s1)C)C1=C(c2cc(sc2C)C(=O)OCC)C(C(C1(F)F)(F)F)(F)F,10.14272/WKPXHJQLONTGKN-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/WKPXHJQLONTGKN-UHFFFAOYSA-N.1
,,,Mr-624,C#CC(=O)OCC(COC(=O)C#C)(COC(=O)C#C)COC(=O)C#C,10.14272/XOTGTQGTNTVMPG-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XOTGTQGTNTVMPG-UHFFFAOYSA-N.1
,,,Mr-625,[N-]=[N+]=NCCOCCOCCOCCP(=O)(O)O,10.14272/ZSTIPXPOWKYOBR-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ZSTIPXPOWKYOBR-UHFFFAOYSA-N.1
,,,Mr-626,CCOC(=O)c1cc(c(s1)C)c1ccc(cc1)c1cc(sc1C)C(=O)OCC,10.14272/VBRXSYWNZWFBAQ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/VBRXSYWNZWFBAQ-UHFFFAOYSA-N.1
,,,Mr-627,NCCCC(=O)OC(C)(C)C,10.14272/XFZZZOMHBHBURH-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/XFZZZOMHBHBURH-UHFFFAOYSA-N.1
,,,Mr-63,C=CC([C@]12C[C@H](N([C@@H]2N(c2c1cccc2)C(=O)OC(C)(C)C)C(=O)OCc1ccccc1)C(=O)OCc1ccccc1)(C)C,10.14272/ITZZJANVOLUMTH-DDCZIVEXSA-N.1,https://dx.doi.org/10.14272/ITZZJANVOLUMTH-DDCZIVEXSA-N.1
,,,Mr-630,CCOC(=O)c1ccc(cc1)C(c1[nH]ccc1)c1[nH]ccc1,10.14272/SYKVZYPZQCZDSU-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/SYKVZYPZQCZDSU-UHFFFAOYSA-N.1
,,,Mr-632,CC[C@@H](C(C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OC)C,10.14272/WAIQWYALYSCYLA-LVVYUBKHSA-N.1,https://dx.doi.org/10.14272/WAIQWYALYSCYLA-LVVYUBKHSA-N.1
,,,Mr-633,COC(=O)[C@@]1(CC(=O)c2c(O1)cc(c(c2O)Br)C)[C@H]1CCC(=O)O1,10.14272/QTIGTYYHLJRZJQ-QLJPJBMISA-N.1,https://dx.doi.org/10.14272/QTIGTYYHLJRZJQ-QLJPJBMISA-N.1
,,,Mr-634,[N-]=[N+]=NCC1O[C@@H](O)C([C@H]([C@H]1O)O)O,10.14272/CMLRUUHRGSJVMD-DLGJCNIVSA-N.1,https://dx.doi.org/10.14272/CMLRUUHRGSJVMD-DLGJCNIVSA-N.1
,,,Mr-635,CCCCCCOc1cc(O)c(c(c1)OC)C=O,10.14272/ISXHTHJVVKMDBL-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/ISXHTHJVVKMDBL-UHFFFAOYSA-N.1
,,,Mr-636,O=C[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,10.14272/AMHYNJZGKPXOOP-WGRYGTHWSA-N.1,https://dx.doi.org/10.14272/AMHYNJZGKPXOOP-WGRYGTHWSA-N.1
,,,Mr-637,CCOC(=O)[C@@H]1C[C@H](C[C@H](N1c1ccc(cc1)OC)c1c[nH]c2c1ccc(c2)F)c1c[nH]c2c1ccc(c2)F,10.14272/OKQDAHHBTSZMHD-XJYZWLLDSA-N.1,https://dx.doi.org/10.14272/OKQDAHHBTSZMHD-XJYZWLLDSA-N.1
,,,Mr-638,C1C=CCCC(=CC1)c1ccc(cc1)C1=CCCC=CCC1.C[Pt]C.C[Pt]C,10.14272/IBPOQYVKRYEIHW-IQFVZDCHSA-N.1,https://dx.doi.org/10.14272/IBPOQYVKRYEIHW-IQFVZDCHSA-N.1
,,,Mr-639,CC[C@@H](C(C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OS(=O)(=O)c1ccc(cc1)C)C,10.14272/ZTXJEKUSJCAIBH-AJHHPMMLSA-N.1,https://dx.doi.org/10.14272/ZTXJEKUSJCAIBH-AJHHPMMLSA-N.1
,,,Mr-64,COC(=O)CC(=O)O[K],10.14272/WWTULTKUWBKVGV-UHFFFAOYSA-M.1,https://dx.doi.org/10.14272/WWTULTKUWBKVGV-UHFFFAOYSA-M.1
,,,Mr-640,C1C=CCCC(=CC1)c1ccc(cc1)c1ccc(cc1)C1=CCCC=CCC1,10.14272/QNTOPDWQBCKAQE-ZNNNHQSUSA-N.1,https://dx.doi.org/10.14272/QNTOPDWQBCKAQE-ZNNNHQSUSA-N.1
,,,Mr-641,CC[C@@H](C(C)C)/C=C/[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]([C@]23[C@]1(C)CC[C@@H]3C2)OC)C,10.14272/AQOBCZGNYIDKIJ-CEXMQFLDSA-N.1,https://dx.doi.org/10.14272/AQOBCZGNYIDKIJ-CEXMQFLDSA-N.1
,,,Mr-642,CC(=O)O[C@H]1CC[C@]2([C@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC=C2c1ccc(cc1)c1ccccn1)C)C,10.14272/CLBNGSZVATZMFK-CUNIJQOMSA-N.1,https://dx.doi.org/10.14272/CLBNGSZVATZMFK-CUNIJQOMSA-N.1
,,,Mr-643,COc1cc(OC)c(c(c1C=O)O)C=O,10.14272/KMBLGUFRZSQVSJ-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/KMBLGUFRZSQVSJ-UHFFFAOYSA-N.1
,,,Mr-644,CCCCOc1cc(O)c(c(c1)OC)C=O,10.14272/UOYUAJMRJDTJJK-UHFFFAOYSA-N.1,https://dx.doi.org/10.14272/UOYUAJMRJDTJJK-UHFFFAOYSA-N.1
,,,Mr-645,BrC1=CC[C@@H]2[C@]1(C)CC[C@H]1C2CC[C@@H]2[C@]1(C)CC[C@@H](C2)O[Si](C(C)(C)C)(C)C,10.14272/ISECRVNIDHPYFA-DQENEDRPSA-N.1,https://dx.doi.org/10.14272/ISECRVNIDHPYFA-DQENEDRPSA-N.1
